timestamp x y theta
1769098181.776780 7.109526 -13.099312 -3.017143
1769098181.826725 7.109494 -13.099225 -3.018853
1769098181.876749 7.109466 -13.099147 -3.020549
1769098181.931742 7.094262 -13.105178 -3.019819
1769098181.981749 7.094221 -13.105075 -3.018857
1769098182.036740 7.089751 -13.106774 -3.020684
1769098183.686747 6.906298 -13.113936 -3.016337
1769098183.751778 6.901951 -13.115611 -3.017482
1769098183.801778 6.890885 -13.119915 -3.018340
1769098183.856807 6.886437 -13.121609 -3.018048
1769098183.906827 6.886386 -13.121483 -3.017758
1769098183.961770 6.875535 -13.125836 -3.016213
1769098184.011778 6.871125 -13.127545 -3.018738
1769098185.646789 6.705899 -13.127064 -3.007295
1769098185.711800 6.690479 -13.133167 -3.006042
1769098185.786784 6.690455 -13.133113 -3.004380
1769098185.846804 6.679428 -13.137519 -3.003328
1769098185.896874 6.675001 -13.139257 -3.004139
1769098185.961808 6.664097 -13.143555 -3.004977
1769098186.011804 6.659801 -13.145226 -3.003578
1769098187.586818 6.480795 -13.156720 -2.999525
1769098187.646827 6.474101 -13.159422 -2.998914
1769098187.701818 6.469609 -13.161211 -2.999627
1769098187.751829 6.458656 -13.165592 -3.000952
1769098187.806831 6.454302 -13.167316 -3.002250
1769098187.856842 6.454276 -13.167251 -3.003470
1769098187.981813 6.393743 -13.191755 -2.997395
1769098189.636860 6.393722 -13.191693 -3.000551
1769098189.691855 6.246649 -13.182964 -3.004266
1769098189.766852 6.235929 -13.187243 -3.004127
1769098189.821860 6.231641 -13.188940 -3.000204
1769098189.876856 6.227313 -13.190665 -2.996851
1769098189.936852 6.220869 -13.193294 -2.995606
1769098189.991849 6.201393 -13.201226 -2.997883
1769098191.706879 6.058773 -13.203820 -3.000250
1769098191.771878 6.054456 -13.205572 -2.998228
1769098191.821886 6.054437 -13.205533 -2.996273
1769098191.876884 6.043659 -13.210001 -2.995832
1769098191.931874 6.039447 -13.211733 -2.997020
1769098191.981884 6.039438 -13.211710 -2.998200
1769098192.036872 6.028653 -13.216171 -2.996776
1769098193.731900 5.844952 -13.225633 -3.007088
1769098193.801909 5.834308 -13.230026 -3.006460
1769098193.856926 5.829985 -13.231821 -3.006533
1769098193.911898 5.829996 -13.231848 -3.006618
1769098193.976921 5.819235 -13.236283 -3.006579
1769098194.031921 5.814889 -13.238093 -3.005305
1769098195.746941 5.814898 -13.238119 -3.004066
1769098195.801939 5.612281 -13.262312 -3.009786
1769098195.866935 5.607879 -13.264183 -3.008982
1769098195.926942 5.607909 -13.264256 -3.008223
1769098195.981931 5.597011 -13.268762 -3.010635
1769098196.036960 5.592564 -13.270650 -3.014290
1769098197.781989 5.592608 -13.270745 -3.017824
1769098197.831973 5.401888 -13.276361 -3.005893
1769098197.891997 5.401919 -13.276440 -3.004194
1769098197.946975 5.391076 -13.280953 -3.006534
1769098198.001985 5.386772 -13.282792 -3.007571
1769098199.672003 5.375845 -13.287372 -3.004436
1769098199.731995 5.183456 -13.300078 -2.998307
1769098199.797006 5.179140 -13.301960 -2.997703
1769098199.857021 5.168344 -13.306645 -2.997973
1769098199.911987 5.163985 -13.308557 -2.997457
1769098199.977017 5.164019 -13.308637 -2.996918
1769098201.617068 5.007693 -13.324141 -2.999479
1769098201.682043 5.007739 -13.324251 -2.998163
1769098201.732040 4.992947 -13.330526 -3.001651
1769098201.792058 4.986331 -13.333398 -3.003192
1769098201.852039 4.982234 -13.335399 -3.008099
1769098201.907038 4.982304 -13.335557 -3.011437
1769098201.962040 4.982380 -13.335729 -3.014746
1769098203.722070 4.807776 -13.351508 -2.998153
1769098203.787064 4.796813 -13.355986 -2.999315
1769098203.842070 4.792486 -13.357902 -2.999873
1769098203.897072 4.788124 -13.359804 -2.996014
1769098203.957079 4.777483 -13.364400 -2.992100
1769098204.022061 4.777562 -13.364592 -2.991484
1769098205.747149 4.766814 -13.369058 -2.990663
1769098205.797103 4.557078 -13.388239 -2.998228
1769098205.862088 4.546684 -13.392778 -2.995171
1769098205.912086 4.542500 -13.394651 -2.993276
1769098205.967104 4.542564 -13.394808 -2.991409
1769098206.017104 4.531999 -13.399264 -2.988322
1769098207.692172 4.528054 -13.401049 -2.988753
1769098207.742127 4.339772 -13.410943 -2.999001
1769098207.802124 4.339809 -13.411033 -2.998851
1769098207.852117 4.324878 -13.417516 -2.997987
1769098207.902133 4.320595 -13.419413 -2.994905
1769098207.952155 4.314291 -13.422184 -2.994206
1769098209.577154 4.165436 -13.430844 -3.004625
1769098209.647143 4.155047 -13.435263 -3.004111
1769098209.697144 4.150765 -13.437159 -3.006010
1769098209.747144 4.150810 -13.437265 -3.007908
1769098209.817141 4.136160 -13.443568 -3.003573
1769098209.882155 4.132001 -13.445433 -3.000998
1769098209.942163 4.125625 -13.448228 -2.999496
1769098211.652187 4.075870 -13.470231 -3.009935
1769098211.712177 3.924325 -13.460407 -3.001502
1769098211.772191 3.920076 -13.462316 -2.999815
1769098211.827191 3.920082 -13.462333 -2.998167
1769098211.882187 3.909394 -13.467136 -3.000361
1769098211.932193 3.905127 -13.469065 -3.001995
1769098211.982195 3.905142 -13.469101 -3.003576
1769098213.557228 3.728339 -13.494058 -2.997767
1769098213.617203 3.728341 -13.494064 -2.997966
1769098213.672223 3.717757 -13.498854 -2.996852
1769098213.722209 3.717757 -13.498854 -2.995787
1769098213.772220 3.707665 -13.503441 -2.997222
1769098213.822207 3.703609 -13.505283 -2.998467
1769098213.872204 3.703614 -13.505294 -2.999679
1769098215.602255 3.648153 -13.530200 -2.999037
1769098215.657213 3.518443 -13.513266 -2.998408
1769098215.727210 3.514188 -13.515218 -2.999974
1769098215.777250 3.514188 -13.515217 -3.001509
1769098215.827235 3.503695 -13.520020 -3.000386
1769098215.882227 3.499347 -13.522013 -3.000662
1769098215.932248 3.499347 -13.522014 -3.000975
1769098217.662277 3.444154 -13.547024 -3.003323
1769098217.722273 3.308433 -13.534775 -2.990864
1769098217.782271 3.304094 -13.536792 -2.991205
1769098217.832281 3.304120 -13.536849 -2.991531
1769098217.882256 3.293349 -13.541724 -2.991581
1769098217.932340 3.289076 -13.543698 -2.993888
1769098217.982275 3.289103 -13.543754 -2.996145
1769098219.637306 3.102038 -13.567687 -2.990433
1769098219.697297 3.091617 -13.572592 -2.990501
1769098219.757267 3.087330 -13.574537 -2.990548
1769098219.807307 3.076655 -13.579553 -2.992451
1769098219.867290 3.076644 -13.579524 -2.994233
1769098219.932285 3.066274 -13.584358 -2.992756
1769098219.982301 3.061893 -13.586397 -2.994797
1769098221.702332 2.888272 -13.591772 -2.970559
1769098221.762320 2.888238 -13.591698 -2.971251
1769098221.812327 2.877408 -13.596918 -2.971990
1769098221.862317 2.873029 -13.598967 -2.972119
1769098221.922318 2.872993 -13.598889 -2.972207
1769098221.982330 2.862585 -13.603876 -2.972749
1769098223.622353 2.689790 -13.623602 -2.974481
1769098223.687348 2.685458 -13.625680 -2.978089
1769098223.742348 2.681049 -13.627780 -2.980228
1769098223.792344 2.674885 -13.630732 -2.981998
1769098223.842353 2.674859 -13.630672 -2.983651
1769098223.902341 2.660001 -13.637743 -2.989723
1769098223.957356 2.659983 -13.637694 -2.993902
1769098225.727396 2.482510 -13.660315 3.139200
1769098225.787361 2.471295 -13.663388 3.134867
1769098225.837388 2.471290 -13.663371 3.131024
1769098225.887391 2.460759 -13.666155 3.126313
1769098225.942390 2.456209 -13.667300 3.124465
1769098225.992387 2.451614 -13.668461 3.118577
1769098227.587415 2.272118 -13.641222 2.951922
1769098227.642419 2.267495 -13.641607 2.945586
1769098227.692418 2.260882 -13.642119 2.941228
1769098227.747423 2.260880 -13.642128 2.937157
1769098227.797423 2.249643 -13.642909 2.931101
1769098227.847418 2.249639 -13.642922 2.925461
1769098227.912397 2.189619 -13.645046 2.870236
1769098229.612521 2.178007 -13.645068 2.867150
1769098229.662414 2.034478 -13.573253 2.740701
1769098229.717411 2.022930 -13.571764 2.735270
1769098229.767458 2.022906 -13.571737 2.731082
1769098229.817412 2.018039 -13.571070 2.726758
1769098229.877437 2.006109 -13.569334 2.723067
1769098229.927444 2.001361 -13.568611 2.717491
1769098231.652464 1.952943 -13.560786 2.713239
1769098231.702465 1.807783 -13.485105 2.690864
1769098231.762498 1.796600 -13.483275 2.690569
1769098231.807474 1.792028 -13.482531 2.689951
1769098231.862462 1.792024 -13.482540 2.689351
1769098231.912460 1.780599 -13.480650 2.688978
1769098231.962481 1.775959 -13.479881 2.688956
1769098233.602514 1.602371 -13.455310 2.768968
1769098233.677491 1.591109 -13.454392 2.773028
1769098233.737490 1.586641 -13.454058 2.776170
1769098233.792511 1.586666 -13.454064 2.779155
1769098233.862496 1.570091 -13.452912 2.791236
1769098233.922490 1.570145 -13.452926 2.797556
1769098233.972488 1.558474 -13.452287 2.806186
1769098235.617549 1.406782 -13.377181 2.964185
1769098235.677523 1.406804 -13.377207 2.966901
1769098235.727538 1.395327 -13.378494 2.971056
1769098235.777608 1.390748 -13.379050 2.974810
1769098235.837557 1.386335 -13.379603 2.978925
1769098235.892527 1.379443 -13.380471 2.982650
1769098235.947519 1.324822 -13.389210 3.040160
1769098237.662591 1.186376 -13.347290 -3.131993
1769098237.717563 1.186397 -13.347332 -3.128883
1769098237.772633 1.174769 -13.351010 -3.128351
1769098237.822545 1.170146 -13.352513 -3.129218
1769098237.872546 1.165799 -13.353922 -3.129110
1769098237.927553 1.159070 -13.356074 -3.128863
1769098237.977566 1.159074 -13.356123 -3.128556
1769098239.752584 0.967388 -13.418244 -3.119104
1769098239.822606 0.962810 -13.419712 -3.119095
1769098239.882581 0.962809 -13.419700 -3.119085
1769098239.957583 0.951759 -13.423239 -3.117562
1769098240.017593 0.940760 -13.426797 -3.115680
1769098241.762596 0.936507 -13.428163 -3.112639
1769098241.812614 0.729367 -13.410959 -3.135333
1769098241.872629 0.718227 -13.414509 -3.135285
1769098241.927603 0.718222 -13.414474 -3.135316
1769098241.977623 0.707378 -13.417918 -3.132326
1769098242.042632 0.702985 -13.419306 -3.134199
1769098243.772665 0.535103 -13.400355 3.136352
1769098243.832654 0.535095 -13.400332 3.131898
1769098243.887649 0.524214 -13.403212 3.127701
1769098243.937634 0.520071 -13.404270 3.123289
1769098243.987655 0.520065 -13.404258 3.119055
